lat,lon,1980-01,1980-02,1980-03,1980-04,1980-05,1980-06,1980-07,1980-08,1980-09,1980-10,1980-11,1980-12,1981-01,1981-02,1981-03,1981-04,1981-05,1981-06,1981-07,1981-08,1981-09,1981-10,1981-11,1981-12,1982-01,1982-02,1982-03,1982-04,1982-05,1982-06,1982-07,1982-08,1982-09,1982-10,1982-11,1982-12,1983-01,1983-02,1983-03,1983-04,1983-05,1983-06,1983-07,1983-08,1983-09,1983-10,1983-11,1983-12,1984-01,1984-02,1984-03,1984-04,1984-05,1984-06,1984-07,1984-08,1984-09,1984-10,1984-11,1984-12,1985-01,1985-02,1985-03,1985-04,1985-05,1985-06,1985-07,1985-08,1985-09,1985-10,1985-11,1985-12,1986-01,1986-02,1986-03,1986-04,1986-05,1986-06,1986-07,1986-08,1986-09,1986-10,1986-11,1986-12,1987-01,1987-02,1987-03,1987-04,1987-05,1987-06,1987-07,1987-08,1987-09,1987-10,1987-11,1987-12,1988-01,1988-02,1988-03,1988-04,1988-05,1988-06,1988-07,1988-08,1988-09,1988-10,1988-11,1988-12,1989-01,1989-02,1989-03,1989-04,1989-05,1989-06,1989-07,1989-08,1989-09,1989-10,1989-11,1989-12,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12
28.0,70.0,0.0070089092,0.007781937,0.008024646,0.0075878236,0.0054393937,0.005354112,0.007852346,0.0066122096,0.0052942643,0.005285697,0.007724307,0.009963539,0.009315162,0.0065776636,0.0076284404,0.005900017,0.005098374,0.005311072,0.007173463,0.0068374285,0.006303987,0.0058000227,0.006954853,0.007718626,0.007247443,0.008209807,0.007847613,0.010182057,0.007120585,0.004615438,0.006386791,0.0069810445,0.005585314,0.0070968173,0.00861596,0.008272261,0.008330772,0.0067391824,0.007248192,0.0075683515,0.0065181777,0.0056714574,0.008175425,0.007981194,0.00735607,0.0065620984,0.0060086646,0.00803416,0.007677022,0.0067833164,0.006927386,0.008355618,0.00528595,0.006141219,0.007429757,0.007782448,0.0071445964,0.005401499,0.0073067807,0.0073316847,0.008283103,0.0057605407,0.007380893,0.007186627,0.0059001213,0.004805081,0.007700008,0.007971195,0.0065281326,0.0067890096,0.007122813,0.007247044,0.008995706,0.0071312394,0.009917039,0.008421371,0.0060222307,0.0058467365,0.007402768,0.0072127725,0.0077170837,0.0068203863,0.007948937,0.0084286835,0.010946931,0.008579137,0.008615572,0.006946323,0.0075444933,0.0051344475,0.00619653,0.008175225,0.0059959707,0.007267933,0.0087196585,0.008788787,0.009631797,0.0072627114,0.006796545,0.009791158,0.0051864292,0.005299127,0.008731477,0.008014505,0.008071419,0.0057832696,0.008588981,0.011993562,0.006889851,0.0060208575,0.010051637,0.0072230515,0.0053170505,0.0055199647,0.00791584,0.00902694,0.0066381446,0.006404012,0.009115448,0.011420453,0.00920116,0.008656152,0.009914426,0.008016478,0.00838025,0.0059796944,0.009254092,0.010474661,0.008268341,0.007131995,0.010297047,0.010378985,0.008546555,0.008822361,0.010270615,0.009679721,0.0064007826,0.007162792,0.008019443,0.008665988,0.0065739187,0.007561543,0.009371009,0.010446031,0.0074584647,0.0064244564,0.006449324,0.0075535653,0.005323466,0.005618229,0.008754746,0.01010466,0.008961251,0.007291638,0.012860349,0.010062767,0.008302075,0.008594081,0.008753283,0.010649465,0.0058004186,0.0054070125,0.008662341,0.0072305854,0.009418482,0.007126163,0.007923137,0.010023346,0.009769103,0.007934063,0.008246014,0.008165897,0.0065579996,0.0067964685,0.010827872,0.011347133,0.008087115,0.006987588,0.009899039,0.007893563,0.010359868,0.009391245,0.010270406,0.009078236,0.0077334326,0.0059355157,0.009281555,0.010306618,0.007029113,0.008749189,0.010002792,0.009174957,0.0084042465,0.010041069,0.009404177,0.009832469,0.0059462455,0.009235075,0.008758912,0.011224384,0.008998164,0.008895471,0.009127374,0.007992954,0.008244567,0.0065962593,0.008243602,0.0058201216,0.0065082847,0.005244281,0.009717874,0.010122721,0.008711143,0.009087127,0.011138334,0.009712788,0.009247173,0.007725056,0.008313754,0.008690968,0.0070577785,0.00815477,0.0096624335,0.01293437,0.012788088,0.008407129,0.009424463,0.008840136,0.01141778,0.01038951,0.00654826,0.0055744657,0.005373862,0.006954859,0.009452497,0.009918362,0.010220448,0.009386602,0.007400673,0.00964703,0.009970539,0.0094753215,0.010256652,0.00842131,0.0104906345,0.010218856,0.01347488,0.0145028895,0.013491948,0.017695293,0.0282453,0.030681327,0.035673868,0.019426601,0.010143277,0.0117885,0.006932868,0.009819723,0.012865135,0.013773082,0.012716221,0.03292822,0.03324449,0.043816917,0.04465667,0.02151545,0.010948134,0.008188224,0.008776133,0.009885827,0.010272573,0.019264815,0.017590981,0.04525268,0.03775904,0.053887587,0.044883598,0.022267045,0.0125998985,0.009780372,0.010633001,0.010246787,0.015224028,0.015045364,0.01651335,0.031217007,0.044980235,0.053579934,0.045367315,0.022030905,0.020631762,0.013585201,0.013371779,0.012852177,0.01936258,0.013705586,0.017139358,0.02676225,0.065112256,0.051697236,0.030010477,0.017395599,0.015332992,0.017620878,0.010991997,0.011111122,0.014686427,0.0137984,0.01923239,0.035875164,0.07072546,0.06760118,0.040324,0.033509016,0.015356216,0.014019425,0.01331283,0.01608707,0.019139914,0.01688879,0.016910557,0.036196735,0.06625413,0.04871899,0.051302254,0.025935138,0.012477834,0.013810436,0.017436104,0.010312013,0.015716791,0.01717119,0.024145178,0.031772863,0.08971275,0.04909855,0.03322093,0.023233144,0.018929815,0.0134848775,0.010026802,0.012876057,0.015031691,0.014987917,0.015348843,0.037428964,0.053188458,0.055252712,0.042909674,0.020509325,0.018617706,0.01114461,0.012971724,0.009331945,0.015597874,0.014901351,0.012632497,0.03131545,0.073533416,0.052385185,0.05999842,0.022874825,0.015691126,0.013287971,0.01263688,0.011312972,0.01779543,0.020597802,0.022208331,0.031365287,0.06484781,0.06799032,0.04172534,0.019412702,0.013358879,0.015133089,0.010630722,0.011519083,0.021056518,0.017918052,0.014402454,0.025952064,0.042603664,0.07151764,0.05010225,0.020017054,0.015225108,0.014802674,0.011904233,0.010608635,0.01643818,0.017026333,0.014720474,0.025863215,0.05319958,0.0355769,0.06063907,0.027067577,0.015511773,0.011830455,0.010862399,0.014617989,0.016371159,0.014601602,0.016056705,0.034643754,0.055586256,0.061298806,0.039275467,0.03454794,0.01776625,0.014585446,0.012479977,0.0087578185,0.011804382,0.013185762,0.013823085,0.040999517,0.05903219,0.065726064,0.05626366,0.034315847,0.01594947,0.011982366,0.012280441,0.012870106,0.012419782,0.013384693,0.015927704,0.027152434,0.06353819,0.04487216,0.06439175,0.03801894,0.018083932,0.013381617,0.012876195,0.013646755,0.013315375,0.016282268,0.016787918,0.029082708,0.06770805,0.08015669,0.045349315,0.022560546,0.018618934,0.015871625,0.015454519,0.011975519,0.01541894,0.018143047,0.017742654,0.03338522,0.06730726,0.046054203,0.05857123,0.02989565,0.023040153,0.01829347,0.019619035,0.013974257,0.012950311,0.012098049,0.016468307,0.03194437,0.060454268,0.07186532,0.053610984,0.023041753,0.014085035,0.014019964,0.014122468,0.011371292,0.014343055,0.014934097,0.021657461,0.02853915,0.031312533,0.039390914,0.034709547,0.03117366,0.01843597,0.013541961,0.0149722,0.013900906,0.015553008,0.014770447,0.019384637,0.031635027,0.059143353,0.04469026,0.046689503,0.043257795,0.018269958,0.018268526,0.020312537,0.011029014,0.01669592,0.014074307,0.024728134,0.021909809,0.06108985,0.061807223,0.029523281,0.02865957,0.02158069,0.015876023,0.01789052,0.01387733,0.014607277,0.013777451,0.018571243,0.023789315,0.03725264,0.038060684,0.026468974,0.023549745,0.022714695,0.016176816,0.015204524,0.009730962,0.01318732,0.012600901,0.015842615,0.023096148,0.086527005,0.05690371
28.0,70.625,0.0070114923,0.007895601,0.008447455,0.007988744,0.0056940825,0.0053339154,0.007921997,0.0066414606,0.0051706843,0.0051978203,0.007871604,0.009755946,0.009157325,0.0066036084,0.00796413,0.006206741,0.0050709164,0.005387722,0.0070687025,0.006724282,0.0061275493,0.005672506,0.006987347,0.007669996,0.007310534,0.008181099,0.008157113,0.0105924,0.007288034,0.004559051,0.006394951,0.006802008,0.005512347,0.0069553684,0.008633796,0.008298787,0.008460566,0.00689118,0.0075730504,0.007983294,0.0068794293,0.0057441248,0.008056234,0.007900324,0.0074235476,0.0066293916,0.0059531108,0.008252438,0.0076946435,0.0068083284,0.00773391,0.008880195,0.005434198,0.0061980435,0.0074379863,0.0075972043,0.007117308,0.0052963207,0.0070216744,0.007260149,0.008196251,0.0057188473,0.0077145416,0.007986662,0.006088677,0.004755082,0.007360636,0.0078510465,0.0066644577,0.006582049,0.006928046,0.007132516,0.009079171,0.0070053404,0.010629268,0.008849396,0.0062792636,0.005866198,0.0074053444,0.0071344636,0.0077867866,0.0068420107,0.0078914035,0.0083525255,0.011011781,0.008923993,0.009214035,0.0074130935,0.0076613748,0.005044899,0.0060962224,0.008284488,0.005819477,0.0072668483,0.008605822,0.008766628,0.009306567,0.00733786,0.0071558505,0.010247244,0.0052856756,0.0052432553,0.008488147,0.007957751,0.007972074,0.005719931,0.008506289,0.0119060045,0.006822449,0.0062257512,0.010488194,0.0074986597,0.0054337196,0.0054388572,0.00780647,0.009016299,0.006612313,0.0062617245,0.009025059,0.011482342,0.009125499,0.008957743,0.010515349,0.008361935,0.008520792,0.0059979283,0.009257551,0.010378448,0.008335188,0.00707482,0.01021972,0.01019207,0.008595823,0.009041397,0.0105071,0.010587496,0.0066538756,0.007207085,0.008165552,0.008734561,0.0065581244,0.0073390356,0.00927726,0.010294201,0.0075710635,0.0064792954,0.006744413,0.007887314,0.0057141213,0.0056969947,0.00856585,0.010077431,0.008825064,0.007253673,0.012829174,0.009983371,0.00827993,0.008565899,0.009113337,0.011403733,0.006099952,0.005433645,0.008669173,0.0071080793,0.009714561,0.007104051,0.007829535,0.010027525,0.01005592,0.008095666,0.008714732,0.008670788,0.006976393,0.0068298206,0.010485082,0.011068316,0.007920505,0.0069776205,0.0098618725,0.007891405,0.010530933,0.0094469655,0.010904599,0.009482321,0.0077778655,0.0059106313,0.009323648,0.01053889,0.0070395796,0.008934006,0.010134296,0.009080814,0.008376281,0.010131224,0.010139719,0.010672429,0.0061395816,0.009591752,0.0088047,0.011443937,0.008756018,0.008848223,0.0091304695,0.008170686,0.008295608,0.006527193,0.008134535,0.0056593427,0.0066415155,0.0051385,0.009460428,0.010118086,0.008734958,0.009216729,0.011362613,0.010001921,0.008934233,0.0076173088,0.00829613,0.008671834,0.0070233718,0.008019362,0.009578721,0.0131928595,0.012685534,0.008451195,0.009729404,0.008821067,0.011389864,0.009992304,0.0064740414,0.0055028964,0.00525394,0.0070430767,0.009273349,0.0097592035,0.01020841,0.009521901,0.0074235676,0.009534753,0.009545591,0.009266848,0.010291658,0.008436243,0.010586115,0.009858907,0.0133804865,0.014310837,0.01332292,0.018490149,0.02740766,0.029496022,0.034007642,0.019189257,0.009502435,0.011239075,0.0068166493,0.009586382,0.012367712,0.01314832,0.012423282,0.032808933,0.03113164,0.0394884,0.044306286,0.020631002,0.0107118925,0.008289126,0.008429306,0.009908816,0.010084699,0.018480098,0.018037401,0.04345024,0.038424306,0.04992966,0.040198866,0.020732798,0.012768549,0.009760696,0.010807907,0.010380911,0.014808557,0.014398065,0.016121743,0.032041136,0.046621412,0.056658205,0.04322992,0.020994551,0.019925818,0.013462413,0.013149555,0.012313084,0.01770761,0.013767465,0.016874231,0.027744332,0.057984665,0.05003136,0.029644,0.016201261,0.01510895,0.017705567,0.0110975625,0.010992514,0.014357041,0.013013444,0.018945308,0.035570897,0.06547676,0.06532619,0.039399896,0.032186195,0.014204228,0.014097057,0.013320769,0.015485903,0.018755162,0.016446969,0.016852913,0.03517222,0.06173269,0.046824124,0.051513005,0.024893912,0.012029017,0.014044822,0.017339943,0.009909255,0.014341572,0.016722988,0.02379724,0.032678057,0.08333506,0.050880946,0.03365769,0.026842449,0.01832173,0.013318796,0.009831766,0.012501912,0.014555812,0.014650891,0.014624987,0.03563313,0.05188377,0.051217157,0.041321646,0.019183451,0.016995057,0.010691083,0.0130329905,0.0092157805,0.015117648,0.014396273,0.0127674155,0.031474,0.06910156,0.048843313,0.053722914,0.020642998,0.014880208,0.012945882,0.012740477,0.011027366,0.016814495,0.0194396,0.021352403,0.029643418,0.064318344,0.06735191,0.03922365,0.017932687,0.012454595,0.015225233,0.010299518,0.011412767,0.020918539,0.016913105,0.013629519,0.025806118,0.040357314,0.07085415,0.04817434,0.019062426,0.014850931,0.014486446,0.011738309,0.010294802,0.015985489,0.016711503,0.013901491,0.023417855,0.049098015,0.035317693,0.056211717,0.02368206,0.014991,0.011684116,0.01087481,0.014353797,0.01575534,0.014026639,0.015058733,0.031596776,0.052786067,0.059935335,0.03734908,0.031756822,0.016549025,0.014483273,0.012455466,0.008554069,0.011637981,0.012476454,0.012970765,0.040102072,0.055970695,0.06187935,0.053212546,0.03164257,0.015325871,0.011895519,0.012133527,0.012281156,0.012278735,0.013072466,0.015304043,0.025349697,0.060176384,0.041082524,0.059185125,0.035573427,0.016865265,0.013209291,0.012935731,0.013675384,0.012722153,0.015727188,0.01627858,0.028904947,0.065982245,0.07637161,0.04204905,0.019302659,0.017955264,0.015663028,0.014927347,0.011431989,0.015241172,0.017678218,0.016888438,0.03358548,0.06365132,0.045521222,0.052930877,0.027671475,0.021969562,0.018099312,0.02002638,0.013744084,0.012872402,0.011840197,0.015803326,0.032903727,0.060216036,0.06251342,0.049086712,0.022516929,0.013785688,0.014213154,0.013856035,0.011295086,0.0139106,0.014697691,0.021147786,0.026818536,0.032187186,0.036458932,0.032955147,0.028639557,0.017567474,0.013603608,0.014846905,0.013492916,0.015016186,0.014201514,0.018395094,0.03237477,0.056808613,0.04117567,0.04470968,0.03824717,0.018120999,0.017920628,0.019819733,0.010890401,0.016192138,0.014001464,0.023266401,0.022458423,0.06019772,0.056875728,0.027062235,0.02669636,0.020436758,0.015632847,0.017931089,0.013470321,0.014159486,0.013374579,0.018116536,0.022909462,0.036151435,0.0328737,0.025487922,0.021671848,0.021680463,0.01575035,0.015019711,0.009243412,0.013260392,0.012180551,0.01535566,0.021392947,0.08484443,0.050912093
28.0,71.25,0.007000493,0.007999586,0.008925531,0.00863708,0.0061150286,0.0053829197,0.00803661,0.006616314,0.00504046,0.005156979,0.008004449,0.009787689,0.009155211,0.0067250542,0.008312021,0.0067237187,0.0052972063,0.0054509696,0.0070370208,0.006624531,0.0060803187,0.005628556,0.0070511317,0.0077708573,0.007516553,0.008241901,0.0084756445,0.011050047,0.007626595,0.0045130905,0.006494741,0.006688131,0.0054596434,0.0069101625,0.008698895,0.008443685,0.008626189,0.0071021193,0.007990035,0.008393623,0.0072212806,0.005862057,0.008043233,0.007966705,0.007532595,0.006823918,0.006088389,0.008646555,0.007872982,0.0070056953,0.008779328,0.009565028,0.005705672,0.0062361243,0.007460977,0.0074646873,0.0070510143,0.0053099566,0.006954888,0.0072856764,0.00826936,0.005784824,0.008015994,0.00862693,0.006500745,0.004737871,0.0071444875,0.00783669,0.0067631206,0.006467051,0.0067851935,0.0072657033,0.009266304,0.0072443094,0.011255781,0.009339148,0.0066972487,0.0058894795,0.007461091,0.0070699365,0.007890208,0.0069193277,0.008090375,0.008334866,0.011136249,0.00928764,0.009821198,0.007719847,0.007944854,0.0049992036,0.006007813,0.00849597,0.0057086125,0.0074293087,0.008571283,0.009013626,0.00907992,0.0075199674,0.0076442612,0.010712487,0.005393596,0.0052157817,0.008461444,0.007980788,0.008040505,0.0057072076,0.008607286,0.012019362,0.0067642173,0.0063286233,0.010987298,0.007877676,0.0055680964,0.0054039247,0.007728838,0.009212327,0.0066832905,0.0062000565,0.0089530535,0.01173272,0.009124702,0.00931405,0.010769343,0.008626321,0.008892358,0.0060199606,0.009275373,0.010505533,0.008578836,0.007159844,0.010238955,0.010281233,0.008798051,0.0092833005,0.01084264,0.011538031,0.0070576244,0.0073757316,0.0083677955,0.00882256,0.006485754,0.007320025,0.009348836,0.010217997,0.007695874,0.0066135894,0.0071510477,0.008068312,0.0060922224,0.005755252,0.008347466,0.010240002,0.008922868,0.0074935323,0.012838751,0.010039563,0.008319362,0.008454829,0.0092848865,0.012182167,0.006250873,0.0054812655,0.00887216,0.007058342,0.010019084,0.0072200606,0.0076557365,0.010277731,0.010536571,0.008333167,0.009225034,0.009482394,0.007260761,0.006866337,0.010147015,0.011001518,0.00788778,0.007004599,0.01001148,0.00796906,0.010754507,0.009473866,0.011625515,0.0102027925,0.007980047,0.0059284596,0.009461848,0.010799928,0.0071363854,0.009187464,0.01029454,0.009074397,0.008475653,0.010181357,0.010869512,0.011413956,0.006378028,0.010116254,0.009015901,0.011672168,0.008539465,0.008862633,0.00926519,0.008469728,0.008693231,0.0065066037,0.008115019,0.005644216,0.0066752085,0.005162472,0.009220526,0.010035458,0.0087926425,0.009653958,0.011742412,0.010523606,0.008780494,0.00751057,0.008362949,0.008674703,0.00710035,0.007899326,0.009575155,0.013407029,0.012509636,0.00868603,0.010158669,0.00908454,0.011431447,0.009895407,0.006290577,0.0054299007,0.0051642293,0.0071818945,0.009239254,0.009607908,0.01022253,0.009580165,0.007296109,0.009565396,0.009257937,0.009284733,0.010351181,0.008489257,0.01051371,0.009652328,0.013420695,0.014176922,0.0127142025,0.018643746,0.026503822,0.027746357,0.03250947,0.018732762,0.008991382,0.010798512,0.006735715,0.009482262,0.012224917,0.012823986,0.012066313,0.032970887,0.029171903,0.03614427,0.046991613,0.01988834,0.010297894,0.008232075,0.008089123,0.009909879,0.00986843,0.017799841,0.018222058,0.04032469,0.038330775,0.04533232,0.036487866,0.019317092,0.012799353,0.009857418,0.010770664,0.010563821,0.014553388,0.013853846,0.015822459,0.03301472,0.046904895,0.058642372,0.04113844,0.020765025,0.018783033,0.013302858,0.012847397,0.011808243,0.0164611,0.0138271665,0.016624518,0.029496003,0.052591998,0.04867278,0.029548585,0.0152122835,0.014882952,0.018016558,0.011161746,0.010808495,0.014166347,0.012438456,0.018670492,0.034751173,0.06029613,0.061405737,0.03796766,0.030841451,0.013593413,0.014047463,0.013466064,0.015059931,0.018519908,0.016113212,0.01707243,0.034732684,0.058284692,0.044562627,0.050235104,0.024156215,0.011451276,0.014285681,0.016528128,0.009614032,0.013371383,0.016395679,0.02329751,0.034614846,0.07243342,0.051550575,0.033129033,0.030989015,0.017495412,0.012942077,0.009715622,0.012237315,0.014087701,0.014562107,0.014127406,0.033596557,0.04972215,0.046505406,0.03830834,0.01816224,0.0156918,0.010143255,0.012963167,0.009229813,0.015008812,0.014191063,0.013031051,0.03177738,0.065013595,0.047014534,0.049905777,0.019079605,0.014139677,0.0126119265,0.01269901,0.010689667,0.016377611,0.018523669,0.02023334,0.028670983,0.062902406,0.065936945,0.03739396,0.016827613,0.011770362,0.015054829,0.010188918,0.011255376,0.020076634,0.016402602,0.013398166,0.024294026,0.038709763,0.06678349,0.045211192,0.01811883,0.014459479,0.014060784,0.01163118,0.009872801,0.015476145,0.016558254,0.013430548,0.021055317,0.04578567,0.033868395,0.05097614,0.02184148,0.014252666,0.011584622,0.010805468,0.014274024,0.015115461,0.013829783,0.014442205,0.027648965,0.050030727,0.057188768,0.03615679,0.029427454,0.015288363,0.014014542,0.01209088,0.008383809,0.01161499,0.012006784,0.012251766,0.03824185,0.0512836,0.055696446,0.048949085,0.029006,0.014667793,0.011681792,0.011761107,0.011764686,0.012182109,0.012987532,0.014866786,0.023492236,0.058023285,0.037443276,0.0534673,0.03299503,0.015920084,0.012916391,0.013019687,0.013815993,0.012514735,0.015451859,0.015502503,0.027764723,0.063098885,0.06754209,0.038986675,0.017348943,0.016627833,0.015239798,0.014568524,0.011025978,0.014954793,0.017343385,0.016034119,0.03304394,0.06099406,0.042938337,0.047190238,0.025684375,0.020938002,0.017938064,0.020190561,0.0135289645,0.012919101,0.011713667,0.015017285,0.03267741,0.060573388,0.052318286,0.04498308,0.022196533,0.013551364,0.014223205,0.01354305,0.0109900795,0.013658676,0.014529688,0.02063543,0.02465606,0.033464313,0.03442933,0.030973945,0.027170584,0.016763225,0.013586485,0.014530713,0.01323443,0.014674418,0.0139190825,0.017472312,0.032540314,0.054269686,0.038243763,0.043093346,0.03424598,0.018154945,0.017772589,0.01939892,0.010743093,0.015943969,0.014056867,0.021968042,0.0230402,0.058734395,0.053064026,0.02520375,0.024663072,0.019334525,0.015389283,0.018072926,0.012976522,0.014136464,0.013172975,0.017931895,0.02152478,0.03563823,0.02912452,0.025485208,0.019995514,0.020030368,0.015239316,0.014826207,0.0090803085,0.013373597,0.011933298,0.015203816,0.019717677,0.08218505,0.045505706
